Wavenumber(cm-1),Transmittance(%)
9.810000000000000000e+02,8.365611384899142422e+01
9.820000000000000000e+02,8.341242548819525382e+01
9.830000000000000000e+02,8.317856625005138937e+01
9.840000000000000000e+02,8.295505137178210475e+01
9.850000000000000000e+02,8.274237815992445633e+01
9.860000000000000000e+02,8.254102415117337443e+01
9.870000000000000000e+02,8.235144532906925008e+01
9.880000000000000000e+02,8.217407440583232869e+01
9.890000000000000000e+02,8.200931917839164953e+01
9.900000000000000000e+02,8.185756096734095877e+01
9.910000000000000000e+02,8.171915314717847423e+01
9.920000000000000000e+02,8.159441977575532690e+01
9.930000000000000000e+02,8.148365433036983063e+01
9.940000000000000000e+02,8.138711855740523049e+01
9.950000000000000000e+02,8.130504144182121706e+01
9.960000000000000000e+02,8.123761830217738122e+01
9.970000000000000000e+02,8.118501001619382862e+01
9.980000000000000000e+02,8.114734238114701270e+01
9.990000000000000000e+02,8.112470561265968172e+01
1.000000000000000000e+03,8.111715398467977423e+01
1.001000000000000000e+03,8.112470561265952540e+01
1.002000000000000000e+03,8.114734238114667164e+01
1.003000000000000000e+03,8.118501001619323176e+01
1.004000000000000000e+03,8.123761830217642910e+01
1.005000000000000000e+03,8.130504144181971071e+01
1.006000000000000000e+03,8.138711855740288570e+01
1.007000000000000000e+03,8.148365433036624950e+01
1.008000000000000000e+03,8.159441977574984151e+01
1.009000000000000000e+03,8.171915314717010403e+01
1.010000000000000000e+03,8.185756096732825426e+01
1.011000000000000000e+03,8.200931917837242224e+01
1.012000000000000000e+03,8.217407440580332434e+01
1.013000000000000000e+03,8.235144532902563697e+01
1.014000000000000000e+03,8.254102415110799029e+01
1.015000000000000000e+03,8.274237815982675670e+01
1.016000000000000000e+03,8.295505137163658560e+01
1.017000000000000000e+03,8.317856624983534175e+01
1.018000000000000000e+03,8.341242548787550959e+01
1.019000000000000000e+03,8.365611384851975174e+01
1.020000000000000000e+03,8.390910004934605126e+01
1.021000000000000000e+03,8.417083868497849153e+01
1.022000000000000000e+03,8.444077217635317822e+01
1.023000000000000000e+03,8.471833273732450209e+01
1.024000000000000000e+03,8.500294434897463702e+01
1.025000000000000000e+03,8.529402473210650726e+01
1.026000000000000000e+03,8.559098730857598980e+01
1.027000000000000000e+03,8.589324314235143731e+01
1.028000000000000000e+03,8.620020285147280958e+01
1.029000000000000000e+03,8.651127848241827678e+01
1.030000000000000000e+03,8.682588533876794656e+01
1.031000000000000000e+03,8.714344375647895902e+01
1.032000000000000000e+03,8.746338081855004987e+01
1.033000000000000000e+03,8.778513200235200031e+01
1.034000000000000000e+03,8.810814275342882240e+01
1.035000000000000000e+03,8.843186998012849642e+01
1.036000000000000000e+03,8.875578346399679219e+01
1.037000000000000000e+03,8.907936718145772659e+01
1.038000000000000000e+03,8.940212053290582617e+01
1.039000000000000000e+03,8.972355947594155623e+01
1.040000000000000000e+03,9.004321756008941691e+01
1.041000000000000000e+03,9.036064686094081821e+01
1.042000000000000000e+03,9.067541881225801603e+01
1.043000000000000000e+03,9.098712493515481015e+01
1.044000000000000000e+03,9.129537746403008214e+01
1.045000000000000000e+03,9.159980986946669645e+01
1.046000000000000000e+03,9.190007727881626920e+01
1.047000000000000000e+03,9.219585679566478120e+01
1.048000000000000000e+03,9.248684771981137942e+01
1.049000000000000000e+03,9.277277166978782930e+01
1.050000000000000000e+03,9.305337261029511353e+01
1.051000000000000000e+03,9.332841678723363543e+01
1.052000000000000000e+03,9.359769257324843750e+01
1.053000000000000000e+03,9.386101022690063189e+01
1.054000000000000000e+03,9.411820156870444976e+01
1.055000000000000000e+03,9.436911957733605050e+01
1.056000000000000000e+03,9.461363790932232121e+01
1.057000000000000000e+03,9.485165034545369167e+01
1.058000000000000000e+03,9.508307016703521697e+01
1.059000000000000000e+03,9.530782946489421192e+01
1.060000000000000000e+03,9.552587838380409835e+01
1.061000000000000000e+03,9.573718430466388440e+01
1.062000000000000000e+03,9.594173096639927678e+01
1.063000000000000000e+03,9.613951752912964821e+01
1.064000000000000000e+03,9.633055757968661226e+01
1.065000000000000000e+03,9.651487808008650404e+01
1.066000000000000000e+03,9.669251825906759734e+01
1.067000000000000000e+03,9.686352844632166637e+01
1.068000000000000000e+03,9.702796884860242699e+01
1.069000000000000000e+03,9.718590826650577696e+01
1.070000000000000000e+03,9.733742275042131098e+01
1.071000000000000000e+03,9.748259419398272030e+01
1.072000000000000000e+03,9.762150886333628819e+01
1.073000000000000000e+03,9.775425586074079831e+01
1.074000000000000000e+03,9.788092552145121772e+01
1.075000000000000000e+03,9.800160774356695015e+01
1.076000000000000000e+03,9.811639025158528682e+01
1.077000000000000000e+03,9.822535679583323542e+01
1.078000000000000000e+03,9.832858529179370066e+01
1.079000000000000000e+03,9.842614590562541821e+01
1.080000000000000000e+03,9.851809909492116901e+01
1.081000000000000000e+03,9.860449361696711890e+01
1.082000000000000000e+03,9.868536452045100305e+01
1.083000000000000000e+03,9.876073114069751568e+01
1.084000000000000000e+03,9.883059512304122052e+01
1.085000000000000000e+03,9.889493850381464313e+01
1.086000000000000000e+03,9.895372188353968568e+01
1.087000000000000000e+03,9.900688273214424839e+01
1.088000000000000000e+03,9.905433387123514422e+01
1.089000000000000000e+03,9.909596218346734986e+01
1.090000000000000000e+03,9.913162760365517556e+01
1.091000000000000000e+03,9.916116245024493026e+01
1.092000000000000000e+03,9.918437115886605682e+01
1.093000000000000000e+03,9.920103048163421988e+01
1.094000000000000000e+03,9.921089021642816874e+01
1.095000000000000000e+03,9.921367452923637131e+01
1.096000000000000000e+03,9.920908392961341349e+01
1.097000000000000000e+03,9.919679795407225242e+01
1.098000000000000000e+03,9.917647860467243959e+01
1.099000000000000000e+03,9.914777458000426691e+01
1.100000000000000000e+03,9.911032632313580848e+01
1.101000000000000000e+03,9.906377189588049248e+01
1.102000000000000000e+03,9.900775367104385793e+01
1.103000000000000000e+03,9.894192581430078803e+01
1.104000000000000000e+03,9.886596250532828378e+01
1.105000000000000000e+03,9.877956682416919421e+01
1.106000000000000000e+03,9.868248020403476062e+01
1.107000000000000000e+03,9.857449232647749682e+01
1.108000000000000000e+03,9.845545130978646853e+01
1.109000000000000000e+03,9.832527401735697481e+01
1.110000000000000000e+03,9.818395629051602214e+01
1.111000000000000000e+03,9.803158289072383980e+01
1.112000000000000000e+03,9.786833692011605024e+01
1.113000000000000000e+03,9.769450847786843894e+01
1.114000000000000000e+03,9.751050230366895732e+01
1.115000000000000000e+03,9.731684415938961763e+01
1.116000000000000000e+03,9.711418570645081161e+01
1.117000000000000000e+03,9.690330764979125888e+01
1.118000000000000000e+03,9.668512094002683455e+01
1.119000000000000000e+03,9.646066585331469412e+01
1.120000000000000000e+03,9.623110880340468043e+01
1.121000000000000000e+03,9.599773678188022075e+01
1.122000000000000000e+03,9.576194936993006479e+01
1.123000000000000000e+03,9.552524831717157383e+01
1.124000000000000000e+03,9.528922473885501176e+01
1.125000000000000000e+03,9.505554404080722009e+01
1.126000000000000000e+03,9.482592874014657980e+01
1.127000000000000000e+03,9.460213940742963246e+01
1.128000000000000000e+03,9.438595401071856372e+01
1.129000000000000000e+03,9.417914599233054673e+01
1.130000000000000000e+03,9.398346145304707022e+01
1.131000000000000000e+03,9.380059585474931794e+01
1.132000000000000000e+03,9.363217067941451432e+01
1.133000000000000000e+03,9.347971049901168783e+01
1.134000000000000000e+03,9.334462091621975333e+01
1.135000000000000000e+03,9.322816782953567838e+01
1.136000000000000000e+03,9.313145845809057732e+01
1.137000000000000000e+03,9.305542453156797933e+01
1.138000000000000000e+03,9.300080800962672356e+01
1.139000000000000000e+03,9.296814964414244287e+01
1.140000000000000000e+03,9.295778063771095390e+01
1.141000000000000000e+03,9.296981758481740599e+01
1.142000000000000000e+03,9.300416080972964039e+01
1.143000000000000000e+03,9.306049613956828637e+01
1.144000000000000000e+03,9.313830007429861269e+01
1.145000000000000000e+03,9.323684823978119596e+01
1.146000000000000000e+03,9.335522693766618829e+01
1.147000000000000000e+03,9.349234753886865690e+01
1.148000000000000000e+03,9.364696340748001546e+01
1.149000000000000000e+03,9.381768899086782199e+01
1.150000000000000000e+03,9.400302067070700218e+01
1.151000000000000000e+03,9.420135893974189401e+01
1.152000000000000000e+03,9.441103145080541026e+01
1.153000000000000000e+03,9.463031647824078618e+01
1.154000000000000000e+03,9.485746633722678212e+01
1.155000000000000000e+03,9.509073032307918538e+01
1.156000000000000000e+03,9.532837675953581424e+01
1.157000000000000000e+03,9.556871378118306382e+01
1.158000000000000000e+03,9.581010851915871740e+01
1.159000000000000000e+03,9.605100440949561857e+01
1.160000000000000000e+03,9.628993639825357320e+01
1.161000000000000000e+03,9.652554387516829593e+01
1.162000000000000000e+03,9.675658122616945889e+01
1.163000000000000000e+03,9.698192595309616593e+01
1.164000000000000000e+03,9.720058436469371088e+01
1.165000000000000000e+03,9.741169489509735513e+01
1.166000000000000000e+03,9.761452915329179802e+01
1.167000000000000000e+03,9.780849084849486985e+01
1.168000000000000000e+03,9.799311277132090936e+01
1.169000000000000000e+03,9.816805203845041206e+01
1.170000000000000000e+03,9.833308382914280799e+01
1.171000000000000000e+03,9.848809385528787175e+01
1.172000000000000000e+03,9.863306981303162502e+01
1.173000000000000000e+03,9.876809206376029238e+01
1.174000000000000000e+03,9.889332378597129036e+01
1.175000000000000000e+03,9.900900082802117197e+01
1.176000000000000000e+03,9.911542147573143779e+01
1.177000000000000000e+03,9.921293632922206029e+01
1.178000000000000000e+03,9.930193846102507393e+01
1.179000000000000000e+03,9.938285400338919828e+01
1.180000000000000000e+03,9.945613328756958538e+01
1.181000000000000000e+03,9.952224263258993631e+01
1.182000000000000000e+03,9.958165685617174745e+01
1.183000000000000000e+03,9.963485255685918673e+01
1.184000000000000000e+03,9.968230219433175421e+01
1.185000000000000000e+03,9.972446897488943307e+01
1.186000000000000000e+03,9.976180253140432796e+01
1.187000000000000000e+03,9.979473537184226473e+01
1.188000000000000000e+03,9.982368005785357923e+01
1.189000000000000000e+03,9.984902706491310198e+01
1.190000000000000000e+03,9.987114326797515673e+01
1.191000000000000000e+03,9.989037099145969023e+01
1.192000000000000000e+03,9.990702755940719726e+01
1.193000000000000000e+03,9.992140528060396321e+01
1.194000000000000000e+03,9.993377180413077099e+01
1.195000000000000000e+03,9.994437078286220810e+01
1.196000000000000000e+03,9.995342278567082417e+01
1.197000000000000000e+03,9.996112640320865239e+01
1.198000000000000000e+03,9.996765949690163211e+01
1.199000000000000000e+03,9.997318054597151615e+01
1.200000000000000000e+03,9.997783005269211287e+01
1.201000000000000000e+03,9.998173197151598401e+01
1.202000000000000000e+03,9.998499513302395769e+01
1.203000000000000000e+03,9.998771463873461585e+01
1.204000000000000000e+03,9.998997320756923557e+01
1.205000000000000000e+03,9.999184245913191660e+01
1.206000000000000000e+03,9.999338412289213807e+01
1.207000000000000000e+03,9.999465116582034341e+01
1.208000000000000000e+03,9.999568883402319841e+01
1.209000000000000000e+03,9.999653560645947437e+01
1.210000000000000000e+03,9.999722406091123617e+01
1.211000000000000000e+03,9.999778165406571873e+01
1.212000000000000000e+03,9.999823141886575684e+01
1.213000000000000000e+03,9.999859258324987366e+01
1.214000000000000000e+03,9.999888111506685107e+01
1.215000000000000000e+03,9.999911019835444392e+01
1.216000000000000000e+03,9.999929064635831821e+01
1.217000000000000000e+03,9.999943125667124377e+01
1.218000000000000000e+03,9.999953911372936943e+01
1.219000000000000000e+03,9.999961984364321665e+01
1.220000000000000000e+03,9.999967782599270549e+01
1.221000000000000000e+03,9.999971636680173503e+01
1.222000000000000000e+03,9.999973783644956882e+01
1.223000000000000000e+03,9.999974377578868712e+01
1.224000000000000000e+03,9.999973497323611582e+01
1.225000000000000000e+03,9.999971151509767253e+01
1.226000000000000000e+03,9.999967281088063942e+01
1.227000000000000000e+03,9.999961759485475454e+01
1.228000000000000000e+03,9.999954390464026233e+01
1.229000000000000000e+03,9.999944903713677036e+01
1.230000000000000000e+03,9.999932948166022584e+01
1.231000000000000000e+03,9.999918082972982347e+01
1.232000000000000000e+03,9.999899766054271311e+01
1.233000000000000000e+03,9.999877340079426347e+01
1.234000000000000000e+03,9.999850015714660856e+01
1.235000000000000000e+03,9.999816851932155259e+01
1.236000000000000000e+03,9.999776733149840879e+01
1.237000000000000000e+03,9.999728342943778614e+01
1.238000000000000000e+03,9.999670134053310733e+01
1.239000000000000000e+03,9.999600294382115351e+01
1.240000000000000000e+03,9.999516708686626032e+01
1.241000000000000000e+03,9.999416915638158798e+01
1.242000000000000000e+03,9.999298059947308559e+01
1.243000000000000000e+03,9.999156839249977224e+01
1.244000000000000000e+03,9.998989445474904869e+01
1.245000000000000000e+03,9.998791500444153257e+01
1.246000000000000000e+03,9.998557985501807366e+01
1.247000000000000000e+03,9.998283165023735819e+01
1.248000000000000000e+03,9.997960503733689563e+01
1.249000000000000000e+03,9.997582577839706630e+01
1.250000000000000000e+03,9.997140980110664543e+01
1.251000000000000000e+03,9.996626219136989278e+01
1.252000000000000000e+03,9.996027613162397074e+01
1.253000000000000000e+03,9.995333179035714011e+01
1.254000000000000000e+03,9.994529517013079101e+01
1.255000000000000000e+03,9.993601692340713782e+01
1.256000000000000000e+03,9.992533114765967639e+01
1.257000000000000000e+03,9.991305417357806107e+01
1.258000000000000000e+03,9.989898336265092382e+01
1.259000000000000000e+03,9.988289593298759428e+01
1.260000000000000000e+03,9.986454783488727571e+01
1.261000000000000000e+03,9.984367270033364150e+01
1.262000000000000000e+03,9.981998089323228385e+01
1.263000000000000000e+03,9.979315868975569970e+01
1.264000000000000000e+03,9.976286762054529333e+01
1.265000000000000000e+03,9.972874400866827216e+01
1.266000000000000000e+03,9.969039873905406068e+01
1.267000000000000000e+03,9.964741729655571589e+01
1.268000000000000000e+03,9.959936011070406892e+01
1.269000000000000000e+03,9.954576324555597466e+01
1.270000000000000000e+03,9.948613947269038249e+01
1.271000000000000000e+03,9.941997976429082939e+01
1.272000000000000000e+03,9.934675524128715551e+01
1.273000000000000000e+03,9.926591960864136865e+01
1.274000000000000000e+03,9.917691210599019769e+01
1.275000000000000000e+03,9.907916099695594880e+01
1.276000000000000000e+03,9.897208761447986092e+01
1.277000000000000000e+03,9.885511097251210799e+01
1.278000000000000000e+03,9.872765294632918653e+01
1.279000000000000000e+03,9.858914401468689448e+01
1.280000000000000000e+03,9.843902954703010266e+01
1.281000000000000000e+03,9.827677660817232663e+01
1.282000000000000000e+03,9.810188124136409726e+01
1.283000000000000000e+03,9.791387617865601101e+01
1.284000000000000000e+03,9.771233891512504499e+01
1.285000000000000000e+03,9.749690007109671797e+01
1.286000000000000000e+03,9.726725195421180103e+01
1.287000000000000000e+03,9.702315722132426856e+01
1.288000000000000000e+03,9.676445752906933251e+01
1.289000000000000000e+03,9.649108205180419873e+01
1.290000000000000000e+03,9.620305573680700206e+01
1.291000000000000000e+03,9.590050715942226134e+01
1.292000000000000000e+03,9.558367583555812530e+01
1.293000000000000000e+03,9.525291884584331115e+01
1.294000000000000000e+03,9.490871662508693873e+01
1.295000000000000000e+03,9.455167777266281348e+01
1.296000000000000000e+03,9.418254274422656636e+01
1.297000000000000000e+03,9.380218629288391696e+01
1.298000000000000000e+03,9.341161853861747488e+01
1.299000000000000000e+03,9.301198455843865531e+01
